Geneid	Sample1-1	Sample1-2	Sample1-5	Sample1-7	Sample1-9
RGna_RS10390	237.0469408367501	393.50763835619256	394.4839317914723	426.05001411507163	2523.6752441731587
RGna_RS10395	93.79555212964932	75.22940145044858	105.1753913972627	111.70823540821999	177.4656515547191
RGna_RS10400	171.81639776476672	112.84410217567286	160.04950864800844	177.52083921461315	279.77681010227957
RGna_RS10415	99.7643599924452	81.98075799087344	83.53060070391298	62.34878255342512	74.52294264575393
RGna_RS10420	173.9481148586224	150.1373097323055	147.55040416311635	107.37845884200992	83.36464770541966
RGna_RS10425	61.39345230304319	68.15655174143204	66.76350932174067	113.44014603470403	58.10263324923187
RGna_RS10430	34.96016033923293	30.220357847616096	30.790476901807338	24.24674877077643	23.998913733378384
RGna_RS10435	1158.8014122199404	977.3392325186483	893.5335425663101	1144.7929241059444	1540.982881827454
RGna_RS10440	1420.5762713454162	1251.8943984959262	1150.2224688170209	1345.6945567780922	2121.377663958368
RGna_RS10445	951.5985106971696	1071.8582240845963	1011.5128946554133	1042.6101971433868	1167.7366182372798
RGna_RS10450	576.8426455973433	685.1019422688288	742.020007712862	599.2410767634748	739.545473204897
RGna_RS10455	555.9518180775578	585.1175668368223	626.1746490723988	549.8816239086798	614.4985016467675
RGna_RS10460	141.11967161324512	133.0981717969475	148.4649727839621	148.07835856438464	91.57480240368068
RGna_RS10465	65.65688649075453	93.23301889158157	97.24913001659942	82.26575475799147	44.840075659733294
RGna_RS10470	28.138665638894796	44.36605726564916	56.0935420785401	29.442480650228525	15.788759035117357
